serverID,serverName,timezoneRoleID,offset,dstObserved,standardName,predictedCurrentTimeZone,Notes
1249787622809665627,HolidORGs S21: Comic Colosseum,1417943910273253387,12,TRUE,NZST (UTC+12),NZST (UTC+12),
1294676751913320618,HasChannel [HIATUS],1404097267916472345,-8,TRUE,PST (UTC-8),PST (UTC-8),
1294676751913320618,HasChannel [HIATUS],1404097269531414719,-7,TRUE,PST (UTC-8),PST (UTC-8),
1294676751913320618,HasChannel [HIATUS],1404097271397879869,-7,TRUE,MST (UTC-7),MST (UTC-7),
1294676751913320618,HasChannel [HIATUS],1404097272953831455,-6,TRUE,MST (UTC-7),MST (UTC-7),
1294676751913320618,HasChannel [HIATUS],1404097274203734046,-6,TRUE,CST (UTC-6),CST (UTC-6),
1294676751913320618,HasChannel [HIATUS],1404097275705298945,-5,TRUE,CST (UTC-6),CST (UTC-6),
1294676751913320618,HasChannel [HIATUS],1404097277097807955,-5,TRUE,EST (UTC-5),EST (UTC-5),
1294676751913320618,HasChannel [HIATUS],1404097279211733042,-4,TRUE,EST (UTC-5),EST (UTC-5),
1294676751913320618,HasChannel [HIATUS],1404097280562298920,-4,TRUE,AST (UTC-4),AST (UTC-4),
1294676751913320618,HasChannel [HIATUS],1404097283842117643,-3.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1294676751913320618,HasChannel [HIATUS],1404097282432962601,-3,TRUE,AST (UTC-4),AST (UTC-4),
1294676751913320618,HasChannel [HIATUS],1404097286937510001,-2.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1294676751913320618,HasChannel [HIATUS],1404097296110719026,0,FALSE,,GMT (UTC+0),Missing standardName (legacy or custom)
1294676751913320618,HasChannel [HIATUS],1404097297465475134,1,TRUE,GMT (UTC+0),GMT (UTC+0),
1294676751913320618,HasChannel [HIATUS],1404097298782355456,1,TRUE,CET (UTC+1),CET (UTC+1),
1294676751913320618,HasChannel [HIATUS],1404097300376060026,2,TRUE,CET (UTC+1),CET (UTC+1),
1294676751913320618,HasChannel [HIATUS],1404097301672103996,8,FALSE,,GMT+8 (UTC+8),Missing standardName (legacy or custom)
1294676751913320618,HasChannel [HIATUS],1404097302993309789,10,FALSE,,AEST (UTC+10),Missing standardName (legacy or custom)
1294676751913320618,HasChannel [HIATUS],1404097305161760778,11,TRUE,AEST (UTC+10),AEST (UTC+10),
1294676751913320618,HasChannel [HIATUS],1404097307032551494,12,TRUE,NZST (UTC+12),NZST (UTC+12),
1297188286191767603,EpochORG S7: Rumrunners,1320094467486908507,-8,,,PST (UTC-8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1335635312508145728,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1320094564731850803,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1320094346288300124,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1328044184673714248,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1335635316077498409,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1335635318027845754,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1330207345619374131,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1328044491860607118,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1297188286191767603,EpochORG S7: Rumrunners,1330207937330679938,13,,,TOT (UTC+13),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1302688077570904166,Chenbot's Dungeon,1395113727833149502,-8,TRUE,PST (UTC-8),PST (UTC-8),
1302688077570904166,Chenbot's Dungeon,1395113729900675143,-7,TRUE,PST (UTC-8),PST (UTC-8),
1302688077570904166,Chenbot's Dungeon,1395113731419279412,-7,TRUE,MST (UTC-7),MST (UTC-7),
1302688077570904166,Chenbot's Dungeon,1395113732811522203,-6,TRUE,MST (UTC-7),MST (UTC-7),
1302688077570904166,Chenbot's Dungeon,1395113734430527569,-6,TRUE,CST (UTC-6),CST (UTC-6),
1302688077570904166,Chenbot's Dungeon,1395113736095666396,-5,TRUE,CST (UTC-6),CST (UTC-6),
1302688077570904166,Chenbot's Dungeon,1395113737631039528,-5,TRUE,EST (UTC-5),EST (UTC-5),
1302688077570904166,Chenbot's Dungeon,1395113739811946727,-4,TRUE,EST (UTC-5),EST (UTC-5),
1302688077570904166,Chenbot's Dungeon,1395113741649186847,-4,TRUE,AST (UTC-4),AST (UTC-4),
1302688077570904166,Chenbot's Dungeon,1395113744698183891,-3.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1302688077570904166,Chenbot's Dungeon,1395113742764736583,-3,TRUE,AST (UTC-4),AST (UTC-4),
1302688077570904166,Chenbot's Dungeon,1395113746099212388,-2.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1302688077570904166,Chenbot's Dungeon,1395113748162941069,0,FALSE,,GMT (UTC+0),Missing standardName (legacy or custom)
1302688077570904166,Chenbot's Dungeon,1395113750079606888,1,TRUE,GMT (UTC+0),GMT (UTC+0),
1302688077570904166,Chenbot's Dungeon,1395113751413391460,1,TRUE,CET (UTC+1),CET (UTC+1),
1302688077570904166,Chenbot's Dungeon,1395113753166741665,2,TRUE,CET (UTC+1),CET (UTC+1),
1302688077570904166,Chenbot's Dungeon,1395113756564000869,8,FALSE,,GMT+8 (UTC+8),Missing standardName (legacy or custom)
1302688077570904166,Chenbot's Dungeon,1395113758107631647,10,FALSE,,AEST (UTC+10),Missing standardName (legacy or custom)
1302688077570904166,Chenbot's Dungeon,1395113759470518292,11,TRUE,AEST (UTC+10),AEST (UTC+10),
1302688077570904166,Chenbot's Dungeon,1395113760451985472,12,TRUE,NZST (UTC+12),NZST (UTC+12),
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1333449345839665345,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1335668520448426024,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1333449388596527104,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1333449191187550349,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1333449533895479306,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1333449564304310353,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1333449594092130345,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1333449655153070123,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1308581797915005029,SERVIVORG S10 - DRIVE IN MADNESS,1335668521723494481,11,,,AEDT (UTC+11),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015616847970435,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015618022117497,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015620018602055,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015621331681355,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015623193694301,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015624498384977,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015625869918268,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1401488368554082304,4,,,UTC+4,Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015627090333798,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1382015628969378044,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1311967534161072150,Chronovivor S7: Animorphs (All Stars),1388445028816261172,12,,,NZST (UTC+12),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537294721056819,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537296637595809,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537298252533912,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537299720409270,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537301016580128,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537302346043404,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537303868575766,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537305399627776,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1314708482028474489,Irivivor S5: The Forks,1350537306754519113,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1315144926463262780,ExplORG HUB,1391246779093356615,-8,TRUE,PST (UTC-8),PST (UTC-8),
1315144926463262780,ExplORG HUB,1391246780485861406,-7,TRUE,PST (UTC-8),PST (UTC-8),
1315144926463262780,ExplORG HUB,1391246781647421545,-7,TRUE,MST (UTC-7),MST (UTC-7),
1315144926463262780,ExplORG HUB,1391246782897455178,-6,TRUE,MST (UTC-7),MST (UTC-7),
1315144926463262780,ExplORG HUB,1391246784331776152,-6,TRUE,CST (UTC-6),CST (UTC-6),
1315144926463262780,ExplORG HUB,1391246786034798722,-5,TRUE,CST (UTC-6),CST (UTC-6),
1315144926463262780,ExplORG HUB,1391246787372908555,-5,TRUE,EST (UTC-5),EST (UTC-5),
1315144926463262780,ExplORG HUB,1391246789088382996,-4,TRUE,EST (UTC-5),EST (UTC-5),
1315144926463262780,ExplORG HUB,1391246790380097626,-4,TRUE,AST (UTC-4),AST (UTC-4),
1315144926463262780,ExplORG HUB,1391246794368876575,-3.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1315144926463262780,ExplORG HUB,1391246792363999285,-3,TRUE,AST (UTC-4),AST (UTC-4),
1315144926463262780,ExplORG HUB,1391246796054986882,-2.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1315144926463262780,ExplORG HUB,1391246797380255817,0,FALSE,,GMT (UTC+0),Missing standardName (legacy or custom)
1315144926463262780,ExplORG HUB,1391246798781153320,1,TRUE,GMT (UTC+0),GMT (UTC+0),
1315144926463262780,ExplORG HUB,1391246800081653971,1,TRUE,CET (UTC+1),CET (UTC+1),
1315144926463262780,ExplORG HUB,1391246801448992778,2,TRUE,CET (UTC+1),CET (UTC+1),
1315144926463262780,ExplORG HUB,1391246803084775484,8,FALSE,,GMT+8 (UTC+8),Missing standardName (legacy or custom)
1315144926463262780,ExplORG HUB,1391246804422758422,10,FALSE,,AEST (UTC+10),Missing standardName (legacy or custom)
1315144926463262780,ExplORG HUB,1391246805571997697,11,TRUE,AEST (UTC+10),AEST (UTC+10),
1315144926463262780,ExplORG HUB,1391246807538991204,12,TRUE,NZST (UTC+12),NZST (UTC+12),
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774663856029908,-8,,,PST (UTC-8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774665823031336,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774666800173137,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774674211639429,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774675868389667,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774677466415124,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774678741483600,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774679601447158,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1322616164370743438,☾ Crescent Chronicles: Book 2: ﾒ Marks the Spot ⎈,1361774681216127059,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327168737149060,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327170108952677,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327171446669393,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327172818206741,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1385805518731477102,-3.5,,,NST (UTC-3:30),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1385807290623332372,-3,,,ADT (UTC-3),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327174495932535,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327175544770702,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327177436397568,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327178979639336,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1327719801631801434,Ribbitvivor S11: Quidi Vidi,1384327180393381928,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931509832716429,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931511237541932,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931513167057198,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931514798768260,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362932798004006992,-2.5,,,NDT (UTC-2:30),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931516740468856,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931518376382464,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931519689199617,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1363889263250505730,7,,,UTC+7,Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931521144619069,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362934801899982929,9,,,UTC+9,Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1329883257772441750,ParamORG S3: After Laughter,1362931522281410732,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988112572429,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988112572428,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988112572427,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988112572426,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988100120675,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988100120674,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988100120671,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1330203988100120668,EpochORG S8: Armageddon,1330203988100120669,12,,,NZST (UTC+12),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1331657596087566398,CastBot,1391142497484275712,-8,TRUE,PST (UTC-8),PST (UTC-8),
1331657596087566398,CastBot,1391142499283763300,-7,TRUE,PST (UTC-8),PST (UTC-8),
1331657596087566398,CastBot,1391142500936192042,-7,TRUE,MST (UTC-7),MST (UTC-7),
1331657596087566398,CastBot,1391142502429495328,-6,TRUE,MST (UTC-7),MST (UTC-7),
1331657596087566398,CastBot,1391142506049048686,-6,TRUE,CST (UTC-6),CST (UTC-6),
1331657596087566398,CastBot,1391142507446014125,-5,TRUE,CST (UTC-6),CST (UTC-6),
1331657596087566398,CastBot,1391142509316411443,-5,TRUE,EST (UTC-5),EST (UTC-5),
1331657596087566398,CastBot,1391142510859915358,-4,TRUE,EST (UTC-5),EST (UTC-5),
1331657596087566398,CastBot,1401201424783642624,-4,TRUE,AST (UTC-4),AST (UTC-4),
1331657596087566398,CastBot,1391142516262174780,-3.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1331657596087566398,CastBot,1401201426436456468,-3,TRUE,AST (UTC-4),AST (UTC-4),
1331657596087566398,CastBot,1391142517944357025,-2.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1331657596087566398,CastBot,1391142519148118140,0,FALSE,,GMT (UTC+0),Missing standardName (legacy or custom)
1331657596087566398,CastBot,1391142520787832904,1,TRUE,GMT (UTC+0),GMT (UTC+0),
1331657596087566398,CastBot,1391142522428067842,1,TRUE,CET (UTC+1),CET (UTC+1),
1331657596087566398,CastBot,1391142524285882551,2,TRUE,CET (UTC+1),CET (UTC+1),
1331657596087566398,CastBot,1391142526072914060,8,FALSE,,GMT+8 (UTC+8),Missing standardName (legacy or custom)
1331657596087566398,CastBot,1391142527826002000,10,FALSE,,AEST (UTC+10),Missing standardName (legacy or custom)
1331657596087566398,CastBot,1391142529482752175,11,TRUE,AEST (UTC+10),AEST (UTC+10),
1331657596087566398,CastBot,1409024736490422364,12,TRUE,NZST (UTC+12),NZST (UTC+12),
1355924499455021307,PatORG S36: Order Up,1381334605889667273,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334607378780271,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334608909697245,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381343502889255022,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334610683760721,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381343156146143364,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334612122538034,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334613628293151,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334615423324262,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334616832610337,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1355924499455021307,PatORG S36: Order Up,1381334618527236366,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700457480126525,-8,TRUE,PST (UTC-8),PST (UTC-8),
1365751181292474571,EpochORG: S9: Land Before Time,1365862091444977726,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700458809720864,-7,TRUE,MST (UTC-7),MST (UTC-7),
1365751181292474571,EpochORG: S9: Land Before Time,1365862092925829231,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700460193845330,-6,TRUE,CST (UTC-6),CST (UTC-6),
1365751181292474571,EpochORG: S9: Land Before Time,1365862094272200754,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700462387593288,-5,TRUE,EST (UTC-5),EST (UTC-5),
1365751181292474571,EpochORG: S9: Land Before Time,1365862095739944961,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700465541713940,-3.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1365751181292474571,EpochORG: S9: Land Before Time,1381270476055248948,-3,,,ADT (UTC-3),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700463486500909,-3,TRUE,AST (UTC-4),AST (UTC-4),
1365751181292474571,EpochORG: S9: Land Before Time,1387700466909057154,-2.5,TRUE,NST (UTC-3:30),NST (UTC-3:30),
1365751181292474571,EpochORG: S9: Land Before Time,1365862096830595117,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1381227031924314173,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1365862098709647471,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700468305760347,1,TRUE,CET (UTC+1),CET (UTC+1),
1365751181292474571,EpochORG: S9: Land Before Time,1365862100559466537,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1365862102757015663,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365751181292474571,EpochORG: S9: Land Before Time,1387700469953990687,11,TRUE,AEST (UTC+10),AEST (UTC+10),
1365751181292474571,EpochORG: S9: Land Before Time,1387700471313207327,12,TRUE,NZST (UTC+12),NZST (UTC+12),
1365865567227219968,CastBOTBREAK,1365865671174393986,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865671988351061,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865673644834898,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865675117301810,-4,,,EDT (UTC-4),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865676501422240,0,,,GMT (UTC+0),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865677813977089,1,,,BST (UTC+1),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865679592624171,2,,,CEST (UTC+2),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865681198907432,5.5,,,UTC+5:30,Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865682331504722,8,,,GMT+8 (UTC+8),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365865567227219968,CastBOTBREAK,1365865684432715899,10,,,AEST (UTC+10),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365867557797625946,Reece's server,1365867720700067971,-7,,,PDT (UTC-7),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365867557797625946,Reece's server,1365867721933193296,-6,,,MDT (UTC-6),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
1365867557797625946,Reece's server,1365867725351686186,-5,,,CDT (UTC-5),Missing standardName (legacy or custom); Missing dstObserved (legacy or custom)
